ImageName,Bicycle,Bridge,Bus,Car,Chimney,Crosswalk,Hydrant,Motorcycle,Other,Palm,Stair,Traffic Light
10371.png,-2.1794734,-1.1790773,-1.3356401,1.0037328,-1.0824184,0.6505869,-2.2269287,-1.5388,-0.65033144,0.6606886,-1.6658255,8.698531
10372.png,-2.7449696,-1.5436028,-2.8809738,1.8836778,2.375266,-1.914069,-1.665185,-2.0840194,6.909886,0.48504668,-0.10080953,-0.29977593
10373.png,-2.365048,-1.6294534,-0.7986061,5.442672,-1.001001,-2.048789,-4.1938033,-1.4614123,4.7492495,2.3279505,-0.09301696,-0.21432893
10374.png,-3.3328116,1.7961862,-1.6268324,7.7627673,-2.5729911,-0.30090544,-5.308575,-1.8841857,5.41915,-0.5580809,-2.7859178,0.71361643
10375.png,-0.9366208,-2.15,8.713214,-1.5010966,-1.4892776,-1.3400706,-1.2480358,-0.54533446,-0.10035519,0.418172,-0.7010985,-1.9590456
10376.png,-0.7986889,-2.964299,-2.7394884,-0.2558828,3.7783976,-0.14833932,-0.9099074,-0.8200293,2.3010328,-0.3754601,2.6283536,-0.66271913
10377.png,-0.97342,-1.6008226,-1.3043705,-1.5306692,0.24181454,-1.2803352,-0.68711066,-2.309338,-0.12560043,-0.33214188,6.8357506,-1.1033032
10378.png,-1.947937,-0.89937717,-2.5272644,0.6686361,2.4747205,-1.8869245,-3.106927,-1.76342,6.0102987,1.191752,0.97142816,-0.59891707
10379.png,-1.3697815,-1.1934298,-1.1262642,3.8371186,-3.2598484,8.944306,-3.1947408,-0.4426061,-1.6657963,-2.169828,-3.2168095,2.1190524
10380.png,-0.735908,-1.1969148,-0.50417596,8.668841,-2.7786486,-0.70436746,-3.496412,0.10277708,0.7091373,0.113002315,-0.69966865,-1.2836746
10381.png,-2.8383036,-1.7240357,-2.2279406,1.8591256,-1.1997297,-0.16291754,-2.536587,-1.5658324,2.2372055,1.2578145,-1.1200514,6.795531
10382.png,-0.05107848,-1.6962744,-1.41919,1.9281095,-2.7029345,10.346114,-1.9058303,-0.44693494,-1.3320395,-2.6500075,-2.5208206,0.039163236
10383.png,-0.4885698,-1.4091426,8.258092,-0.037970603,-1.6862663,-1.1961455,-1.8965404,-0.48676652,-0.76204175,-0.46855736,-0.5649298,-2.1959147
10384.png,-2.2429252,4.732362,0.09481843,7.2897735,-2.4670122,-0.012900092,-5.0087366,0.007432515,0.2996932,-0.80356383,-1.6702355,-0.8092063
10385.png,-2.3923502,4.8927593,-1.4780233,-0.20682499,1.0497345,-1.22661,-2.6406715,-2.2710319,3.1288893,-0.20047538,2.1322658,-1.4510299
10386.png,-1.7644192,-2.1547215,-2.6202087,5.65824,-2.3396146,0.22978923,-4.5598073,-1.6768523,3.0372083,2.2958949,-0.25897112,1.7341994
10387.png,10.096635,-2.8865383,-1.0220628,0.102536045,-2.0859215,0.66320485,-1.8441534,1.1819555,-0.23822744,-1.3703281,-0.22059767,-1.6387788
10388.png,0.16770385,-1.7736641,-1.9088752,0.7728453,-2.3311253,10.488002,-2.322693,-1.4002548,-0.11144762,-2.6346736,-1.7213362,0.1723501
10389.png,-3.9382489,1.2140524,-1.3221954,8.245182,-2.4513953,-0.4417294,-4.9568195,-1.737667,4.858666,-0.11329767,-3.0847578,0.7850624
10390.png,1.0504957,-3.1714137,-2.0954823,-2.1273167,-0.78670555,3.0845163,7.3321586,0.15496741,-0.30696282,-1.582879,-1.5394957,-0.6590152
10391.png,-1.9613266,4.5353847,-1.1643584,-0.21370009,1.0424594,-1.4732251,-1.2732105,-1.7162275,1.9737465,-0.52440745,1.1137695,-0.87099874
10392.png,-1.5564501,-0.8074191,-1.5655694,7.25098,-2.4955747,-1.0569838,-4.92782,-0.76607966,2.0106695,4.9216805,-1.3506944,-0.559877
10393.png,-1.6194509,-1.089167,-0.5852326,5.7340508,-3.4383118,7.000954,-4.342364,-0.23157078,-1.1291864,-1.4110816,-2.6609461,0.540425
10394.png,-0.5638968,-2.2248304,9.102437,-0.8964992,-1.0766027,-1.8334634,-1.4557245,-0.5417123,-0.8052858,0.027570035,-1.0246626,-2.1802082
10395.png,0.003760416,-2.1312609,-1.1293391,-3.171786,-0.006724311,-0.08420921,8.536758,-0.69058657,-0.013376398,-0.7390131,-1.5449063,-0.93108857
10396.png,-2.2855601,-0.82864773,-2.2673366,-0.20015535,0.18881917,-1.8194419,-2.1554046,-2.7061212,3.3646104,-0.34062982,4.902706,-0.6312526
10397.png,0.11503589,-1.6652768,-1.5096637,2.1877005,-2.787831,9.892719,-2.504937,-0.3569824,-1.2405646,-2.30598,-2.387696,0.23506865
10398.png,-3.4029639,2.0481944,-0.12063201,10.047059,-3.6794515,0.2702154,-5.489187,-1.0333695,1.0449324,-0.028795753,-3.043468,0.32279196
10399.png,-1.4554026,-1.2412542,-0.26967108,7.838427,-2.6413963,1.0264626,-3.7265553,-0.93329555,2.1054103,-0.19476312,-1.5713779,-0.46325034
10400.png,-2.2506738,-1.336186,-2.5073116,0.10848705,5.4891133,-1.354895,-1.7451771,-1.6718166,4.4345098,-0.69807076,1.3265343,-1.2373523
10401.png,-0.3342897,-2.5546277,-1.4427819,-2.6037977,-0.024623698,-0.97211605,9.540336,-0.46717468,0.2693501,-1.4547888,-0.24489583,-0.85669965
10402.png,1.5673864,-2.0369456,-0.22704038,-2.6061962,0.087233216,0.7822428,1.0937526,-1.2275344,0.7510212,2.8504245,-0.90377426,0.6895688
10403.png,-0.50700706,-1.7657555,8.960204,1.2499481,-1.5151947,-1.538654,-3.1020203,-0.1810872,-0.62619877,-1.119241,-0.26044133,-2.8472345
10404.png,-1.6840264,-1.6427516,8.645204,0.8389513,-1.319983,-2.0311081,-3.1388187,-0.098727845,-0.04867155,-0.7402195,-1.3534191,-1.7568761
10405.png,-0.5970344,-1.7243934,3.561935,3.2044,-2.0513983,-3.2823713,-1.9075978,1.2238365,2.0242476,-1.2366256,-0.2813978,-2.499105
10406.png,-2.8130755,-1.0752244,-2.212044,1.3709536,4.2016554,-2.2880893,-2.1678872,-1.9527354,5.869638,0.7188374,0.63317746,-0.96890265
10407.png,-1.1991979,-1.6675004,7.819257,2.4861078,-1.6955203,-1.2530279,-3.8199735,-0.39266238,0.6749026,-0.5197899,-0.37287572,-3.055843
10408.png,-0.48184252,-2.6410916,-0.93788505,-2.3404763,-0.3786093,-1.0089189,10.207547,-0.22974576,0.40962198,-1.6719016,-0.68456167,-0.23705317
10409.png,-2.592691,0.009647427,-0.29268914,8.383238,-3.0084584,-0.9236711,-4.217282,-0.99164,2.7617476,-0.23484209,-2.654876,-0.1726965
10410.png,0.61990136,-3.02742,-0.8807064,-2.0461383,-0.57788914,-0.7670101,10.461115,-0.41203123,0.35344744,-1.473121,-0.55755407,-1.2716149
10411.png,-0.6675958,-1.882373,0.35378134,7.865775,-2.361282,-1.6837693,-2.8963797,1.1937404,0.13389239,-0.39631462,-0.7413936,-1.6342874
10412.png,-3.1723075,-0.6684365,-1.3918865,1.3675491,-1.3195336,0.56955576,-2.4774382,-1.7278999,-0.29003114,1.3912972,-1.7098542,8.679082
10413.png,-3.678777,0.6759842,0.91689116,7.422132,-2.6478958,0.19481587,-4.7768083,-1.9650253,0.7273568,0.5239527,-2.2060184,3.2791226
10414.png,-0.82924026,-1.8814248,-0.9252702,-2.212583,0.2051512,-1.3887125,1.6784679,-1.5932962,0.1689587,-1.2504153,5.25269,-0.93067926
10415.png,-3.3163724,0.54412526,-0.35840487,9.961145,-3.5242167,1.0048579,-5.407213,-0.97940886,1.4178597,0.029027913,-3.0926123,0.8719563
10416.png,-2.8194902,-0.06924154,-1.852419,0.78300184,1.9070084,-1.2985123,-2.0884552,-2.3281953,6.0328636,1.4211985,0.10017723,-0.16613336
10417.png,-1.9549303,-1.0051109,0.08196135,10.511662,-3.7435272,0.7991623,-4.750098,-0.4090219,0.50438607,0.3711313,-2.415903,0.10641946
10418.png,-1.328149,-2.2278204,-1.981085,2.7735906,-0.21213545,-1.1814944,1.1069565,-1.9913533,5.241044,-0.049325246,0.9376849,-0.9849135
10419.png,0.31389454,-2.9325604,-1.3171401,-2.1782103,-0.61665034,-0.67672896,9.9943,-0.5237677,-0.3654389,-1.8515658,-0.0478888,-0.5225739
10420.png,-3.7202199,0.6320539,-0.8117681,7.4533386,-2.5998101,-1.100374,-5.006963,-1.4253812,2.279362,1.4960923,-1.8236092,1.7710589
10421.png,-1.8313196,-0.5553038,-0.589146,8.380457,-2.7805517,-1.3211334,-4.8686357,-0.3988206,1.5340351,3.2966764,-1.5125568,-0.57819873
10422.png,-3.5379229,-0.8589686,-1.9607717,3.9157116,-1.7836595,0.58087873,-3.600611,-2.0793948,2.4018269,0.97421813,-2.1651487,5.9986873
10423.png,-3.6010711,6.33277,-1.8981575,1.623609,0.38004717,-2.927685,-3.486356,-2.2693326,4.7788677,0.3922845,-1.6212922,0.8126815
10424.png,8.048256,-2.2619343,-1.3898793,0.5017787,-2.0222924,-0.21710649,-1.8894964,0.71043384,0.8671486,-0.38507706,-0.17950538,-1.451861
10425.png,-0.42844975,-1.6747084,-0.37485898,5.6800942,-3.6691473,8.003446,-3.2713087,0.2828585,-1.4116728,-2.1310933,-3.2412677,0.0088461675
10426.png,-2.8918087,0.056266204,-1.2031428,6.179922,-2.5384557,1.2899663,-4.240877,-1.2745316,-0.79714376,0.55674404,-2.1890306,5.5635753
10427.png,-2.3947947,-0.3612368,-1.2788272,7.949436,-3.409664,3.2090263,-4.986348,-0.91545695,-0.3193349,-0.28891003,-2.880515,2.95059
10428.png,8.674836,-2.3219533,-0.43162358,1.2381295,-2.0696387,-0.21526623,-2.8079245,2.8260467,-0.4813325,-0.6860201,-0.5957751,-1.5878614
10429.png,-2.9571247,2.589425,-0.08670987,2.188379,-0.0469286,-1.9108809,-2.7120686,-2.0496933,6.485155,-0.20503075,-1.3299041,-1.0900576
10430.png,-0.83296967,-2.1895216,-2.132349,0.7770808,-0.3534473,-1.66169,4.675446,0.21282053,3.430316,-1.1362045,-0.6287877,-0.70795244
10431.png,-4.005747,0.44172013,-2.1642144,5.765606,-1.534047,-2.4748297,-4.680438,-2.2997274,7.204285,1.5974727,-2.1570616,1.4192234
10432.png,-2.534253,-1.4847025,2.1611493,8.9389925,-3.2701817,-0.44782287,-4.6776094,-0.5715312,1.4183564,0.97358084,-2.1998923,-0.056596104
10433.png,0.5161047,-2.8508086,-1.522939,-2.3453858,-0.098019764,-0.92754877,10.80932,-0.54533947,0.31898543,-1.8386202,-0.94443417,-1.1873455
10434.png,-2.6115017,-0.4467298,-0.8229965,9.154838,-3.5116906,0.91609246,-4.9309354,-0.16693966,0.067445025,0.10985422,-3.1832619,2.4009225
10435.png,0.011195339,-2.2394392,1.3627933,9.009967,-3.9074147,1.3184297,-4.017744,0.85170895,-1.2292204,-0.82251894,-1.7795546,-1.0245876
10436.png,-2.003687,-1.7319604,-2.6662972,-0.49458098,4.559095,-1.2211759,-1.095656,-1.5366913,3.9177258,-0.5465955,2.7544923,-1.5291249
10437.png,-1.3259192,-1.3581413,0.39563125,10.346244,-3.921128,1.1640698,-4.5081663,-0.3097145,0.092451006,-0.003514871,-2.3670757,-0.24631472
10438.png,-3.2071517,0.33526373,1.0369085,10.557307,-3.8700898,1.0662802,-5.2010217,-0.7289099,0.38059852,-0.6492187,-2.8796656,-0.052091192
10439.png,-3.4570718,3.6063297,-1.3104132,3.490033,0.24142097,-0.78138524,-3.835389,-2.1128893,6.783753,-0.8495743,-1.9693638,-0.37876332
10440.png,-0.64477557,-1.9239007,-1.3015356,-1.2919754,-0.6944978,0.06621281,-2.0317569,-2.4400628,0.5615342,9.205583,0.42022172,-0.071701586
10441.png,8.599636,-2.8641934,-0.7722851,0.5981442,-1.9627337,0.57301253,-2.211127,2.7733338,-0.62648994,-0.70107096,-0.38692945,-1.3594159
10442.png,-2.3714004,7.566746,-0.5228362,0.6774435,-0.622155,-0.9086683,-2.6110315,-1.5658758,0.8659069,-0.12604795,-0.86593485,-0.64461195
10443.png,-2.3811035,-2.3467357,-2.9112873,1.0940759,-0.43875095,-0.77759004,-3.0577893,-1.909148,3.0343888,1.1512805,1.8741134,3.484618
10444.png,6.9169407,-2.8855772,-1.6356518,2.3150449,-2.9097807,1.7128294,-2.4533405,2.522288,-0.07032869,-1.1718218,-1.6679811,-1.3488879
10445.png,-3.4367216,3.9233015,-0.14884841,8.446621,-2.772248,-0.56152356,-5.536404,-1.3701087,1.9468924,-0.13567668,-2.8616233,0.12399785
10446.png,-0.71366054,-1.1273209,-0.40124995,8.734587,-3.3967764,2.0548089,-4.3720703,0.72056043,0.2145682,-0.9307426,-2.349476,-1.3856019
10447.png,-2.545285,7.009923,-0.05081857,0.010877585,0.04448311,-1.0830902,-3.1802096,-2.5944028,2.7651553,1.1014302,-0.82213444,-0.69389796
10448.png,8.514736,-2.7081847,-1.1628262,0.23792034,-1.7688348,-0.13283679,-1.1332626,0.33282936,0.96057165,-0.8728954,-0.26721144,-1.7447107
10449.png,-2.7460468,-0.49229723,-1.4337782,4.699201,-2.255963,3.1558363,-4.0603366,-1.2422975,-0.7594139,-0.28043145,-2.4368052,5.9099417
10450.png,-1.443035,-1.1776333,-1.542488,8.463321,-3.0303495,1.3263924,-4.789394,-0.48937908,2.0581849,-0.9135874,-1.9330486,-0.40339994
10451.png,1.6649812,-1.9702386,-1.9993544,0.53053874,-2.336963,9.753051,-2.070374,-0.17514153,-1.1302266,-3.1007578,-1.3248862,0.12683478
10452.png,-1.898823,-1.133388,-0.85110456,7.9085836,-2.7588506,2.7939672,-3.9450235,-0.0376745,0.92631435,-1.4096526,-2.471298,0.28835842
10453.png,-0.015172821,-2.6073878,-1.0050931,-2.605822,-0.42746872,-0.62520117,10.296922,-0.47115514,-0.4385746,-1.799528,-0.89571184,-0.87510026
10454.png,-2.2255015,8.217231,-0.37538564,1.0141598,-0.34940666,-0.83105314,-2.7438896,-1.1262321,1.6940874,-0.9716541,-1.1090727,-0.8591139
10455.png,-1.9930227,-0.63410634,0.5855145,10.589016,-3.400467,-0.15904741,-5.4607043,-0.32030988,1.5666811,0.4968865,-1.7677053,-1.3731469
10456.png,-0.4639934,-2.098216,8.623633,0.17688087,-1.0808507,-2.0161333,-2.5108585,0.2749988,-0.8512956,-0.6871481,-0.7888449,-2.1433008
10457.png,-0.9886646,-1.3307711,9.062646,2.133525,-2.0536335,-1.7923101,-3.4140751,-0.25291693,-0.7359189,-0.90817803,-0.62312275,-2.5164127
10458.png,-2.384929,-1.1176251,8.492865,3.2114093,-1.6187266,-1.6736788,-3.0886118,0.42678633,0.27930835,-1.4590776,-1.8990729,-1.9176029
10459.png,-2.2219253,-0.19077884,-0.7706417,9.999273,-3.3428123,-1.7170321,-4.677716,-0.21018356,2.061934,0.93700373,-1.8872871,-1.0725862
10460.png,-0.10188906,-2.7578135,-0.6498637,-3.2680933,0.03126788,-0.67617273,10.096021,-0.2693546,0.124090455,-1.373408,-1.1672035,-1.5325693
10461.png,-2.414768,-2.028142,-2.8654158,0.405023,1.4695585,-2.5460935,-3.1954243,-2.204957,4.726484,6.343426,0.42821053,0.60913557
10462.png,-0.83189994,-0.6542514,-0.6685977,6.348006,-1.421063,-0.38612986,-4.166485,-0.59014946,2.0036623,1.1583084,-0.5167423,-1.531572
10463.png,-1.4966726,3.958087,-0.6797068,5.886858,-1.8135557,-0.9135228,-4.3339043,-0.015358588,1.434077,-0.50925654,-0.81018347,-1.2398916
10464.png,8.18869,-2.4431982,0.52647257,-1.3945192,-1.7997043,0.25605854,-0.719255,0.6362584,-0.52219427,-0.15478185,-0.33520752,-1.2085785
10465.png,0.30011693,-2.86894,-1.0387697,-3.6062224,-0.07913646,-0.07789884,9.369903,-0.48086673,-0.5602294,-0.34525627,-0.7794294,-1.0087172
10466.png,0.9896118,-2.1966949,-1.9756514,0.24920523,-2.0905113,9.653756,-1.3681628,-0.53964746,-0.444974,-2.6768649,-1.7152839,-0.14517349
10467.png,0.08665632,-2.5999625,-1.2323486,-2.232679,-0.1749448,-0.8516684,9.974399,-0.48536494,-0.3021558,-1.7303486,-0.2827808,-0.58712
10468.png,-0.45025337,-2.0337,-1.6134166,-2.0094624,-0.06890752,-1.1306014,8.599357,-0.54696506,0.7115707,-1.3141737,-0.3689357,-1.1806967
10469.png,-3.1090539,0.2821709,-0.7503384,9.144908,-3.1894505,0.9989739,-5.2926073,-0.86688733,1.5207523,0.012896452,-2.5454884,1.4796826
10470.png,9.076195,-2.4086533,-1.0999769,0.88913006,-1.8214817,-0.4746125,-2.284171,0.83222204,0.631057,-0.67601097,-0.15615018,-2.0193079
10471.png,7.4783735,-2.2836175,-1.2760235,2.4151204,-1.9591279,-0.85904163,-2.218085,0.8247692,1.3142947,-0.40585157,-0.5944949,-1.2500939
10472.png,0.39663953,-2.4827712,-0.28109467,-2.5073943,-0.37589186,-0.492553,7.6316257,0.317107,0.06072855,-0.38342023,-1.192679,-0.9320159
10473.png,-1.9277129,-1.4997369,0.051084854,4.701869,-1.6013001,-1.6930238,-5.21314,-2.010103,3.0936651,5.5506263,0.008215724,-1.5000494
10474.png,-2.642758,-1.4604055,-0.57455444,4.3926506,-2.260331,2.7118628,-4.1570787,-0.8108018,0.39977878,0.37098187,-1.8914582,4.129255
10475.png,-3.3689063,0.02134247,-1.4044439,4.1927905,-1.758545,0.01493413,-2.7678633,-1.7030109,3.0309556,-0.17035152,-2.5917454,4.856112
10476.png,0.31071076,-2.68969,-1.2676532,-1.6712244,-0.41896802,-1.2733705,9.633242,-1.2864513,-0.0065242182,-1.4854388,-0.1306727,-0.72620195
10477.png,0.19636436,-1.9280955,-2.343582,1.0308772,-2.466428,10.046579,-2.4864047,-1.2222658,-0.13057627,-2.3952262,-1.9461807,0.5027668
10478.png,-2.9323034,-0.7071105,-2.2469115,1.7802259,-1.1803638,0.9522045,-2.8367958,-1.7386718,-0.090057045,0.5604702,-1.5299402,8.764019
10479.png,-1.8022343,-0.40278044,-0.76700944,7.113861,-2.9565015,-0.5301404,-5.0547934,-1.1928499,2.6016805,1.750213,-1.7386107,1.16261
10480.png,-2.3933487,3.8467965,5.204945,1.7891158,-1.1115208,-1.8157756,-4.4455557,-1.5267819,2.1490295,0.14966257,-1.5692033,-1.3112497
10481.png,-0.39132178,-1.5196692,0.009085074,4.239113,-3.1858852,7.854079,-2.2842507,0.13201201,-1.2900527,-2.027581,-2.7728348,0.006359849
10482.png,-2.9350119,-1.22593,-1.1614201,4.2982755,-1.8923627,0.67897505,-3.3437426,-1.3154684,0.86451924,0.613145,-2.263423,6.4919677
10483.png,-0.24756901,-1.4847454,-0.73776436,10.004008,-2.8817298,-0.21478215,-4.4438305,0.27565986,0.85909486,0.29115623,-1.1273029,-1.0298774
10484.png,0.1986903,-1.9374503,-1.0803556,-0.86274385,-2.2577262,9.3274145,-1.1048448,-1.5565649,-0.6193748,-1.299333,-1.3573865,0.14913663
10485.png,0.11232738,-1.2376777,-2.1293523,0.8500732,-1.0502656,7.3008227,-2.9008555,-1.7114797,2.2217102,-2.3729997,-1.2328647,-0.20111397
10486.png,0.36396837,-2.8247833,-1.5703458,-1.7950141,-0.3497451,-1.0610905,10.637008,-0.62995356,0.38149062,-1.6313138,-0.9924105,-1.0582639
10487.png,-2.993746,-1.2768934,-0.9259242,6.497633,-2.6394057,-0.37784842,-4.9062157,-1.8081996,1.5452656,5.3074074,-2.2791634,2.464382
10488.png,-0.22551157,-2.502308,-1.1758916,-2.7027218,-0.4688366,-1.0582073,9.925875,-1.1757299,-0.17047013,-1.1099596,0.025458021,-0.5561431
10489.png,-3.4158418,-1.1248122,-2.451127,2.8779893,-1.8305404,2.669149,-3.2434614,-1.9812843,1.3221562,0.49531692,-2.2637658,6.422498
10490.png,-3.3483708,0.7266758,-0.1612768,8.955891,-3.1290085,2.0870912,-5.128946,-1.1552904,2.2700303,-0.78662276,-3.0652566,0.36239788
10491.png,-3.1544685,0.62062764,-1.4788388,8.370764,-3.182962,0.11285823,-4.434919,-1.3723025,2.4783525,0.7089663,-2.414468,1.4332359
10492.png,-3.4817517,3.2720137,0.63505745,9.178451,-3.2334335,0.26565316,-5.4577403,-1.0272824,1.5176789,-0.53445035,-3.1821077,-0.21079834
10493.png,-2.3263805,-0.9631077,-1.3491131,7.302552,-1.52295,-1.4393376,-4.153563,-0.70999146,3.1900136,1.7871835,-1.7817804,0.26042765
10494.png,-1.2526087,-0.81074214,7.6245747,0.7195427,-1.2822697,-0.81473523,-2.382828,-0.20454912,0.583722,-1.2239573,-0.63408893,-2.4068916
10495.png,-2.4795306,-1.1299318,-1.5228106,0.99481976,-0.8743668,0.45881853,-2.2385798,-1.5649287,-0.19903074,0.5862174,-1.6156595,8.571322
10496.png,0.4105136,-1.8770592,-1.931159,1.3060455,-2.5321827,9.868108,-2.8843653,-1.1047335,-0.3180208,-2.6426597,-1.566562,0.36785057
10497.png,-1.8115166,-1.7534244,-2.8468354,0.667531,-0.2902215,-2.7580059,-2.722333,-3.399205,6.102922,5.9845395,1.5991076,-0.45376408
10498.png,-0.32972622,-1.9679434,-1.1385827,-1.291426,-0.15374745,-0.8425966,9.002045,0.006979773,0.9836886,-0.9905923,-1.2825794,-1.2817558
10499.png,-3.5431492,-1.0317847,-1.4618434,4.530761,-0.39828002,-2.500902,-3.6490211,-2.8370512,6.3923435,1.6121966,1.0935518,-0.82650334
10500.png,-2.1938832,-0.42494607,-0.0059328973,10.404883,-3.4944885,0.1005122,-4.5751977,-0.43721247,1.366796,0.009715255,-2.0788467,-0.73987454
10501.png,-2.058364,-0.5191738,-3.129139,3.270115,0.20639555,-0.16983142,-4.3861804,-2.706519,6.915366,0.014785904,0.8098901,-0.4015476
10502.png,-1.9315544,-1.8139222,-1.8955401,-0.859774,5.6613703,-1.0285313,0.28453842,-0.9984765,2.7699113,-0.38015765,0.44714078,-0.69524604
10503.png,-1.6146519,-1.952375,-1.7892607,-1.5749086,-0.037698545,-0.8306615,-1.5146413,-3.0636554,2.2751577,9.691526,0.30606,0.44439003
10504.png,-3.1088927,-1.6833667,-2.4909446,0.4149144,0.33665556,-1.0048914,-0.81605387,-1.5233072,0.68499744,0.45794228,-1.6119119,8.163239
10505.png,-0.46462747,-2.2082896,9.3202505,0.5348581,-1.370134,-2.5293505,-2.9269512,-0.10661018,-0.4987928,-0.8811767,-0.8119319,-2.4846692
10506.png,-0.06633301,-1.6798096,-1.7473633,0.903012,-2.2195256,9.47073,-1.1222422,-0.9316953,0.25839725,-2.8479748,-2.227468,-0.3247439
10507.png,-0.65023935,-2.0640626,-2.805279,4.324237,-0.24388774,-0.12386279,-4.6883726,-1.5487977,6.107596,-1.9374471,0.8247479,0.013596255
10508.png,-2.9865744,-0.23349811,1.0451666,9.666805,-3.4317021,0.09324921,-5.9559045,-0.83302695,1.0692625,1.0914952,-2.1983728,0.0015686341
10509.png,0.79014945,-2.4863813,-2.421791,-0.2719822,-1.8532706,5.748582,-1.4063749,-1.6939635,1.4075592,-2.4053028,1.7223719,0.19599558
10510.png,-2.9506805,-1.1589718,-1.6711851,1.1224544,-1.0570683,0.27799273,-2.5445423,-1.7713425,-0.214902,0.9416505,-1.4438776,8.914295
10511.png,8.767774,-2.9893606,-0.6571921,1.0854158,-2.2009614,-0.45432135,-2.0674312,1.6057945,0.19300653,-0.9278352,-0.8696679,-1.7170897
10512.png,-3.559275,0.9362661,-0.16227677,9.715709,-3.0562036,0.4955171,-4.9713726,-0.73811424,2.1255348,-0.58488053,-2.774971,-0.062938765
10513.png,-3.325894,0.013456477,0.5417372,10.566074,-3.5809443,-0.41844603,-4.8062797,-0.8270595,1.2936726,0.5421283,-2.971883,-0.104894504
10514.png,-3.2153087,2.7711768,0.45083153,9.918212,-3.237461,-0.3600296,-5.5153556,-0.82098347,1.7211093,-0.58600175,-2.450526,-0.6050022
10515.png,-3.272763,-1.5059144,-2.0643878,1.2362783,-0.7920937,0.44232792,-2.4146316,-1.6494472,0.5212698,1.4284236,-1.6381279,8.785915
10516.png,-2.4514432,-1.4298643,6.0876555,5.8287525,-2.7351382,0.596788,-4.426013,-0.32973772,1.1401556,-1.2121613,-2.3941615,-1.6074525
10517.png,-2.584679,-0.30184168,-0.08467539,10.003069,-3.3910804,-0.27185893,-4.1419773,-1.1293108,1.6517212,0.031171065,-2.3580096,-0.5239609
10518.png,0.21721314,-2.7161362,-1.41952,-2.5039134,-0.40856606,-0.84356135,10.971591,-0.769312,-0.07716197,-1.644378,-1.42864,-0.79197055
10519.png,-0.1940744,-1.8914651,7.56192,-0.1330968,-1.0246149,-1.9100515,-2.2044873,-0.046286725,-0.62680423,-0.8262607,-0.6018429,-1.868346
10520.png,0.23197336,-1.6967803,-1.9980787,1.2283533,-2.0603125,9.983634,-2.306692,-1.5039455,0.5404323,-2.675861,-2.09135,-0.28252894
10521.png,-1.4165487,-1.4614736,-2.0484798,6.2834272,-1.1955104,-0.8909835,-4.115058,-1.4836949,3.6106396,0.42680973,1.7095822,-0.53256315
10522.png,-1.1518524,-2.145376,7.8580885,1.0601,-1.2717769,-2.4502757,-2.4006333,0.3694283,0.23896234,-0.70282894,-0.846652,-2.5946772
10523.png,0.8638846,-1.6118083,-2.4410675,-0.9469502,-2.3285325,6.35504,-0.697746,-2.238045,2.2725673,-1.1177913,-1.0058787,-0.19017588
10524.png,0.23724376,-2.034882,-2.11002,1.0176466,-2.2975583,9.985242,-2.5336025,-0.96700466,-0.55062115,-2.464325,-1.608775,0.48661053
10525.png,-0.6830827,-1.7600678,8.731889,0.3619111,-1.072217,-2.1841872,-2.7765288,-0.16028063,-0.6067905,-0.8084861,-0.8002283,-2.2327638
10526.png,-4.0532265,-0.44439965,0.54883695,2.6485689,-1.0535868,-0.8797763,-3.4141538,-1.5354168,2.6256902,0.41566077,-1.7537845,4.8612967
10527.png,-3.5777512,0.3196263,-1.0047171,7.7616897,-2.853362,1.591984,-4.489605,-1.3846084,2.422335,-0.62811995,-3.3779297,2.6525073
10528.png,-3.5465288,0.76004213,0.2877121,10.386534,-3.4078002,-0.8857869,-5.0837374,-0.842752,2.0826836,0.014289726,-2.945258,-0.20301022
10529.png,-1.2948238,-1.8080953,-2.5097246,-0.15111527,-0.9051427,-0.5124806,-2.6848109,-2.4817011,2.2117412,7.6938353,-0.6862429,2.9015439
10530.png,-2.4098096,7.377162,-0.3320173,0.49917966,0.04543276,-1.0563302,-2.5886185,-1.8128452,2.344969,0.13529292,-0.81232864,-0.79276055
10531.png,-2.1888034,-0.7340925,0.2805125,10.7881155,-3.7308853,0.9765566,-4.7402077,-0.5050767,1.1468881,0.030272435,-2.4656856,-0.72708005
10532.png,-3.9559615,4.834572,-0.089848965,8.063444,-2.5943754,-0.4792676,-5.3168836,-1.4572881,2.7019641,-0.7427475,-2.8729606,0.025435794
10533.png,-3.601936,0.36432004,-0.05364795,10.023466,-3.4655492,-0.85112906,-5.2029862,-0.93605196,1.5482812,0.6269149,-2.877178,-0.008738082
10534.png,0.21574973,-2.7935212,-0.8302212,-2.9698918,-0.012539504,-0.35562313,10.179589,-0.30463836,-0.65715855,-1.0872076,-0.74359685,-1.25466
10535.png,0.13683389,-2.83219,-1.214224,-1.7762685,-0.45063454,-0.9582605,10.393845,-0.25985166,0.38359916,-1.2019286,-0.4522529,-0.9708416
10536.png,-0.22432856,-2.064747,-1.0604862,-3.2369416,-0.044856474,-0.20149913,9.01459,-0.67011803,-0.28159398,-1.2574122,-1.203983,-1.0402527
10537.png,-2.2424746,-0.81575775,0.5236728,8.466402,-2.9934146,1.8491791,-4.0330167,0.09614661,1.1691557,-0.72061276,-2.7773879,0.0040394254
